year,date,song_title,movie,composer,singer,lyricist,youtube_id,youtube_title,duration,official,verified,downloaded,download_path,view_count,error
2012,2012-01-01,"Samar Azhagho Azhaghu Video Vishal, Trisha",I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,-jWAJtnunZs,"Samar - Azhagho Azhaghu Video | Vishal, Trisha",228.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/-jWAJtnunZs_Samar - Azhagho Azhaghu Video  Vishal Trisha.%(ext)s,47515941,
2012,2012-01-01,"Kumki Nee Yeppo Pulla Video Vikram Prabhu, Lakshmi Menon D. Imman",I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,ttDT1GlM4Z8,"Kumki - Nee Yeppo Pulla Video | Vikram Prabhu, Lakshmi Menon | D. Imman",232.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/ttDT1GlM4Z8_Kumki - Nee Yeppo Pulla Video  Vikram Prabhu Laksh.%(ext)s,42585325,
2012,2012-01-01,"Ethir Neechal Nijamellam Video Song Sivakarthikeyan, Priya Anirudh Ravichander",I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,lc_Oc5tolEU,"Ethir Neechal - Nijamellam Video Song | Sivakarthikeyan, Priya | Anirudh Ravichander",165.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/lc_Oc5tolEU_Ethir Neechal - Nijamellam Video Song  Sivakarthik.%(ext)s,42099766,
2012,2012-01-01,"Engeyum Kaadhal Lolita Video Jayam Ravi, Hansika Harris",Kadal Meengal,M.S. Viswanathan,T.M. Soundararajan,Kannadasan,NM600z8McII,"Engeyum Kaadhal - Lolita Video | Jayam Ravi, Hansika | Harris",292.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/NM600z8McII_Engeyum Kaadhal - Lolita Video  Jayam Ravi Hansika.%(ext)s,33098278,
2012,2012-01-01,Kadal Moongil Thottam Video A.R. Rahman,Kadal,A.R. Rahman,Mohan; Others,Vairamakrishnan,EQ783EHQkng,Kadal - Moongil Thottam Video | A.R. Rahman,277.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/EQ783EHQkng_Kadal - Moongil Thottam Video  AR Rahman.%(ext)s,32918665,
2012,2012-01-01,"Kumki Onnum Puriyala Video Vikram Prabhu, Lakshmi Menon D. Imman",I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,aSpl3a8Kt00,"Kumki - Onnum Puriyala Video | Vikram Prabhu, Lakshmi Menon | D. Imman",247.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/aSpl3a8Kt00_Kumki - Onnum Puriyala Video  Vikram Prabhu Lakshm.%(ext)s,28994724,
2012,2012-01-01,"Maattrraan Kaal Mulaitha Poovae Video Suriya, Kajal Agarwal",I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,ELZEqFqgvHQ,"Maattrraan - Kaal Mulaitha Poovae Video | Suriya, Kajal Agarwal",298.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/ELZEqFqgvHQ_Maattrraan - Kaal Mulaitha Poovae Video  Suriya Ka.%(ext)s,20212006,
2012,2012-01-01,Saattai Adi Raangi Video Imman,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,PxeWnxEK_Ok,Saattai - Adi Raangi Video | Imman,219.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/PxeWnxEK_Ok_Saattai - Adi Raangi Video  Imman.%(ext)s,16271008,
2012,2012-01-01,வெளிச்ச பூவே வெளிச்ச பூவே தமிழ் பாடல்வரிகள் சிவகார்த்திகேயன்,,,,,Zr6TMhjBbWk,வெளிச்ச பூவே - வெளிச்ச பூவே தமிழ் பாடல்வரிகள் | சிவகார்த்திகேயன்,244.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/Zr6TMhjBbWk_வளசச பவ - வளசச பவ தமழ படலவரகள  சவகரததகயன.%(ext)s,13875859,
2012,2012-01-01,"Vetadu Ventadu Andham Andham Video Vishal, Trisha",I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,EHd_3S-c0Ps,"Vetadu Ventadu - Andham Andham Video | Vishal, Trisha",228.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/EHd_3S-c0Ps_Vetadu Ventadu - Andham Andham Video  Vishal Trish.%(ext)s,13106846,
2012,2012-01-01,Oru Kal Oru Kannadi Akila Akila Video Harris Jayaraj Udhayanidhi Stalin,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,80DbzJ4RCPI,Oru Kal Oru Kannadi - Akila Akila Video | Harris Jayaraj | Udhayanidhi Stalin,239.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/80DbzJ4RCPI_Oru Kal Oru Kannadi - Akila Akila Video  Harris Ja.%(ext)s,11525284,
2012,2012-01-01,Kadal Magudi Magudi Video A.R. Rahman,Kadal,A.R. Rahman,Mohan; Others,Vairamakrishnan,_6vQwbJMGxs,Kadal - Magudi Magudi Video | A.R. Rahman,219.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/_6vQwbJMGxs_Kadal - Magudi Magudi Video  AR Rahman.%(ext)s,6401692,
2012,2012-01-01,Kaal Mulaitha Poove 4K Video Song Maattrraan Movie Tamil Suriya Kajal Agarwal Ha,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,J1Nlw2A5qfU,Kaal Mulaitha Poove 4K Video Song | Maattrraan Movie Tamil | Suriya | Kajal Agarwal | Harris Jayaraj,298.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/J1Nlw2A5qfU_Kaal Mulaitha Poove 4K Video Song  Maattrraan Movi.%(ext)s,728530,
2011,2011-01-01,Why This Kolaveri Di,3,Anirudh,Anirudh,Dhanush,YR12Z8f1Dh8,3 - Why This Kolaveri Di Official Video | Dhanush | Anirudh Ravichander | Shruti Haasan,249,Y,Y,Y,/home/vscode/code/research/tamil-music-history/songs/YR12Z8f1Dh8_3 - Why This Kolaveri Di Official Video  Dhanush  .%(ext)s,581400530,
2011,2011-01-01,"3 Idhazhin Oram Video Dhanush, Shruti Anirudh",I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,lZORMUufA_Y,"3 - Idhazhin Oram Video | Dhanush, Shruti | Anirudh",196.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/lZORMUufA_Y_3 - Idhazhin Oram Video  Dhanush Shruti  Anirudh.%(ext)s,155188433,
2011,2011-01-01,"Venghai Yenna Solla Pore Video Dhanush, Tamannah DSP",I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,LPGGO_QoUU8,"Venghai - Yenna Solla Pore Video | Dhanush, Tamannah | DSP",248.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/LPGGO_QoUU8_Venghai - Yenna Solla Pore Video  Dhanush Tamannah.%(ext)s,65405820,
2011,2011-01-01,"Ko Amali Thumali Video Jiiva, Karthika Harris",I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,8IQXqcdhlLA,"Ko - Amali Thumali Video | Jiiva, Karthika | Harris",308.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/8IQXqcdhlLA_Ko - Amali Thumali Video  Jiiva Karthika  Harris.%(ext)s,46867184,
2011,2011-01-01,"7 Aum Arivu Mun Andhi Video Suriya, Shruti Harris Jayaraj",I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,7fFFbFp8nOg,"7 Aum Arivu - Mun Andhi Video | Suriya, Shruti | Harris Jayaraj",359.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/7fFFbFp8nOg_7 Aum Arivu - Mun Andhi Video  Suriya Shruti  Harr.%(ext)s,45946768,
2011,2011-01-01,"Kazhugoo Aathadi Manasudhan Video Krishna, Bindhu Yuvan",I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,vw1YxqeOvHU,"Kazhugoo - Aathadi Manasudhan Video | Krishna, Bindhu | Yuvan",286.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/vw1YxqeOvHU_Kazhugoo - Aathadi Manasudhan Video  Krishna Bindh.%(ext)s,32781105,
2011,2011-01-01,Muthada Chammak Challo (Ra One) Full Video Song Tamil Version,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,tRAqidSJJIY,Muthada Chammak Challo (Ra One) - Full Video Song Tamil Version,221.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/tRAqidSJJIY_Muthada Chammak Challo Ra One - Full Video Song Ta.%(ext)s,30063007,
2011,2011-01-01,"Venghai Pudikale Pudikudhu Video Dhanush, Tamannah DSP",I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,jkjbyol43U8,"Venghai - Pudikale Pudikudhu Video | Dhanush, Tamannah | DSP",244.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/jkjbyol43U8_Venghai - Pudikale Pudikudhu Video  Dhanush Tamann.%(ext)s,20327615,
2011,2011-01-01,Kulla Nari Kootam Vizhigalile Tamil Video Viishnu VIishal,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,93cGwdghkvM,Kulla Nari Kootam - Vizhigalile Tamil Video | Viishnu VIishal,238.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/93cGwdghkvM_Kulla Nari Kootam - Vizhigalile Tamil Video  Viish.%(ext)s,11017242,
2011,2011-01-01,"Mankatha Balle Lakka Video Ajith, Trisha Yuvan",I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,r7MlejG7WsI,"Mankatha - Balle Lakka Video | Ajith, Trisha | Yuvan",214.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/r7MlejG7WsI_Mankatha - Balle Lakka Video  Ajith Trisha  Yuvan.%(ext)s,7867631,
2011,2011-01-01,"Avan Ivan Rasathi Tamil Video Yuvanshankar Raja Vishal, Arya",I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,6lphR5vPrnU,"Avan Ivan - Rasathi Tamil Video | Yuvanshankar Raja |Vishal, Arya",143.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/6lphR5vPrnU_Avan Ivan - Rasathi Tamil Video  Yuvanshankar Raja.%(ext)s,7730936,
2011,2011-01-01,"Vandhaan Vendraan Anjana Anjana Tamil Video Jiiva, Taapsee",I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,aTmCZC_28uI,"Vandhaan Vendraan - Anjana Anjana Tamil Video | Jiiva, Taapsee",253.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/aTmCZC_28uI_Vandhaan Vendraan - Anjana Anjana Tamil Video  Jii.%(ext)s,2955792,
2011,2011-01-01,"Vandhaan Vendraan Kanchana Mala Tamil Video Jiiva, Taapsee",I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,koDshbx58yU,"Vandhaan Vendraan - Kanchana Mala Tamil Video | Jiiva, Taapsee",236.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/koDshbx58yU_Vandhaan Vendraan - Kanchana Mala Tamil Video  Jii.%(ext)s,1337609,
2010,2010-01-01,கோ என்னமோ ஏதோ தமிழ் பாடல்வரிகள் ஜீவா,,,,,9hbe7-E8xqI,கோ - என்னமோ ஏதோ தமிழ் பாடல்வரிகள் |ஜீவா,318.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/9hbe7-E8xqI_க - எனனம ஏத தமழ படலவரகள ஜவ.%(ext)s,44161306,
2010,2010-01-01,Enthiran,Enthiran,A.R. Rahman,S. Janaki,Vairamuthu,E21CJi7R9JM,Kilimanjaro Official Video Song | Enthiran | Rajinikanth | Aishwarya Rai | A.R.Rahman,317,Y,Y,Y,/home/vscode/code/research/tamil-music-history/songs/E21CJi7R9JM_Kilimanjaro Official Video Song  Enthiran  Rajinik.%(ext)s,41940855,
2010,2010-01-01,Aadukalam Otha Sollaala Tamil Lyric Video Dhanush G.V. Prakash Kumar,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,FNLrzbv0Vdg,Aadukalam - Otha Sollaala Tamil Lyric Video | Dhanush | G.V. Prakash Kumar,243.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/FNLrzbv0Vdg_Aadukalam - Otha Sollaala Tamil Lyric Video  Dhanu.%(ext)s,33253339,
2010,2010-01-01,Yuvanshankar Raja Goa Idhu Varai Video,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,_-pdljs3KJA,Yuvanshankar Raja | Goa - Idhu Varai Video,290.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/_-pdljs3KJA_Yuvanshankar Raja  Goa - Idhu Varai Video.%(ext)s,30573859,
2010,2010-01-01,Iragai Poley Official Video Song Naan Mahaan Alla Karthi Kajal Aggarwal Yuvan Sh,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,LhrFFOz3ZEA,Iragai Poley Official Video Song | Naan Mahaan Alla | Karthi | Kajal Aggarwal | Yuvan Shankar Raja,296.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/LhrFFOz3ZEA_Iragai Poley Official Video Song  Naan Mahaan Alla.%(ext)s,20280167,
2010,2010-01-01,"Osthe Neduvaali Tamil Video STR, Thaman",I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,19CdwdItB3o,"Osthe - Neduvaali Tamil Video | STR, Thaman",248.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/19CdwdItB3o_Osthe - Neduvaali Tamil Video  STR Thaman.%(ext)s,18986338,
2010,2010-01-01,Va Va Nilava Official Video Song Naan Mahaan Alla Karthi Kajal Aggarwal Yuvan Sh,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,uSmng_rewMM,Va Va Nilava Official Video Song | Naan Mahaan Alla | Karthi | Kajal Aggarwal | Yuvan Shankar Raja,268.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/uSmng_rewMM_Va Va Nilava Official Video Song  Naan Mahaan Alla.%(ext)s,9194399,
2010,2010-01-01,Baana Thaakkuthe Kan Thaakkuthe Video Yuvanshankar Raja,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,LPWBMVviJ78,Baana - Thaakkuthe Kan Thaakkuthe Video | Yuvanshankar Raja,234.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/LPWBMVviJ78_Baana - Thaakkuthe Kan Thaakkuthe Video  Yuvanshan.%(ext)s,5751560,
2010,2010-01-01,Ayyanar Aathadi Aathadi Video SS Thaman,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,iz8mFge1cQ8,Ayyanar - Aathadi Aathadi Video | SS Thaman,241.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/iz8mFge1cQ8_Ayyanar - Aathadi Aathadi Video  SS Thaman.%(ext)s,3180059,
2009,2009-01-01,"Vettaikaaran Chinna Thamarai Video Song Vijay, Anushka Vijay Antony",I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,aQvurkWZHQw,"Vettaikaaran - Chinna Thamarai Video Song | Vijay, Anushka | Vijay Antony",268.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/aQvurkWZHQw_Vettaikaaran - Chinna Thamarai Video Song  Vijay A.%(ext)s,67291173,
2009,2009-01-01,Ninaithale Inikkum Pia.. Pia.. Video Vijay Antony,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,97o5LirQZMM,Ninaithale Inikkum - Pia.. Pia.. Video | Vijay Antony,245.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/97o5LirQZMM_Ninaithale Inikkum - Pia Pia Video  Vijay Antony.%(ext)s,59278552,
2009,2009-01-01,"Un Mela Aasadhaan Video Karthi G.V. Prakash Kumar Dhanush Andrea, Reema Sen",I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,QvMXKP1awYM,"Un Mela Aasadhaan Video | Karthi | G.V. Prakash Kumar | Dhanush | Andrea, Reema Sen",217.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/QvMXKP1awYM_Un Mela Aasadhaan Video  Karthi  GV Prakash Kumar .%(ext)s,59149734,
2009,2009-01-01,Theeratha Vilayattu Pillai En Jannal Vandha Video Yuvanshankar Raja Vishal,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,bLbfmYgYEK0,Theeratha Vilayattu Pillai - En Jannal Vandha Video | Yuvanshankar Raja | Vishal,267.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/bLbfmYgYEK0_Theeratha Vilayattu Pillai - En Jannal Vandha Vide.%(ext)s,56168094,
2009,2009-01-01,Ninaithale Inikkum Azhagaai Pookkuthey Video Vijay Antony,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,NU4PVB5f_Uk,Ninaithale Inikkum - Azhagaai Pookkuthey Video | Vijay Antony,278.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/NU4PVB5f_Uk_Ninaithale Inikkum - Azhagaai Pookkuthey Video  Vi.%(ext)s,46732486,
2009,2009-01-01,Kungumapoovum Konjumpuraavum Chinnan Sirisu Video Yuvanshankar,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,C-aeAUmP40M,Kungumapoovum Konjumpuraavum - Chinnan Sirisu Video | Yuvanshankar,292.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/C-aeAUmP40M_Kungumapoovum Konjumpuraavum - Chinnan Sirisu Vide.%(ext)s,28853708,
2009,2009-01-01,"Paiya Poongatre Poongatre Video Karthi, Tamannah Yuvan Shankar Raja",I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,pbGTuJiC7bI,"Paiya - Poongatre Poongatre Video | Karthi, Tamannah | Yuvan Shankar Raja",219.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/pbGTuJiC7bI_Paiya - Poongatre Poongatre Video  Karthi Tamannah.%(ext)s,26852636,
2009,2009-01-01,Thoranai Vaa Chellam Video Mani Sharma,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,npkluExcaAY,Thoranai - Vaa Chellam Video | Mani Sharma,291.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/npkluExcaAY_Thoranai - Vaa Chellam Video  Mani Sharma.%(ext)s,20796622,
2009,2009-01-01,Kanden Kadhalai Suthudhu Suthudhu Video Vidyasagar,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,zuykicDAdso,Kanden Kadhalai - Suthudhu Suthudhu Video | Vidyasagar,243.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/zuykicDAdso_Kanden Kadhalai - Suthudhu Suthudhu Video  Vidyasa.%(ext)s,17304686,
2009,2009-01-01,"Masilamani Dora Dora Video Nakul, Sunaina D. Imman",I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,68r6TsQLUbs,"Masilamani - Dora Dora Video | Nakul, Sunaina | D. Imman",276.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/68r6TsQLUbs_Masilamani - Dora Dora Video  Nakul Sunaina  D Imm.%(ext)s,8539157,
2009,2009-01-01,Renigunta Mazhai Peyyum Video Ganesh Raghavendran,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,F_BwkqecacQ,Renigunta - Mazhai Peyyum Video | Ganesh Raghavendran,334.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/F_BwkqecacQ_Renigunta - Mazhai Peyyum Video  Ganesh Raghavendr.%(ext)s,6115576,
2009,2009-01-01,Mazhaiye Mazhaiye Eeram 2009 Tamil HD Video Song 1080P Bluray,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,yhXC9ZFYlqY,Mazhaiye Mazhaiye Eeram 2009 Tamil HD Video Song 1080P Bluray,247.0,N,N,Y,/home/vscode/code/research/tamil-music-history/songs/yhXC9ZFYlqY_Mazhaiye Mazhaiye Eeram 2009 Tamil HD Video Song 1.%(ext)s,3940579,
2009,2009-01-01,Kanden Kadhalai Venpanju Video Vidyasagar,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,e_GJHaYTiQ8,Kanden Kadhalai - Venpanju Video | Vidyasagar,280.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/e_GJHaYTiQ8_Kanden Kadhalai - Venpanju Video  Vidyasagar.%(ext)s,3642053,
2009,2009-01-01,Kungumapoovum Konjumpuraavum Chinnan Sirisu Tamil Lyric Yuvanshankar Raja,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,KWROK2DM5WA,Kungumapoovum Konjumpuraavum - Chinnan Sirisu Tamil Lyric | Yuvanshankar Raja,305.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/KWROK2DM5WA_Kungumapoovum Konjumpuraavum - Chinnan Sirisu Tami.%(ext)s,2406564,
2008,2008-01-01,June Ponal July Katre Song Lyrics Unnale Unnale Harris Jayaraj Arun Krish Harini,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,uJaT10y6V20,June Ponal July Katre Song Lyrics | Unnale Unnale | Harris Jayaraj | Arun | Krish | Harini |Jeeva,358.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/uJaT10y6V20_June Ponal July Katre Song Lyrics  Unnale Unnale  .%(ext)s,76817332,
2008,2008-01-01,Vaaranam Aayiram Adiyae Kolluthey Video Harris Jayaraj Suriya,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,oNTOpHEpGiA,Vaaranam Aayiram - Adiyae Kolluthey Video | Harris Jayaraj | Suriya,302.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/oNTOpHEpGiA_Vaaranam Aayiram - Adiyae Kolluthey Video  Harris .%(ext)s,53960082,
2008,2008-01-01,"Silambattam Machaan Machaan Video Song STR, Sneha Yuvanshankar Raja",I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,Hhpf53iyj04,"Silambattam - Machaan Machaan Video Song | STR, Sneha | Yuvanshankar Raja",225.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/Hhpf53iyj04_Silambattam - Machaan Machaan Video Song  STR Sneh.%(ext)s,41791747,
2008,2008-01-01,"Pazhani Thiruvaroor Therae Video Bharath, Kajal Agarwal Srikanth Deva",I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,jKAWcPoniJo,"Pazhani - Thiruvaroor Therae Video | Bharath, Kajal Agarwal | Srikanth Deva",299.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/jKAWcPoniJo_Pazhani - Thiruvaroor Therae Video  Bharath Kajal .%(ext)s,35724025,
2008,2008-01-01,Raman Thediya Seethai Mazhai Nindra Video Vidyasagar,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,8-p0x-FYDTk,Raman Thediya Seethai - Mazhai Nindra Video | Vidyasagar,274.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/8-p0x-FYDTk_Raman Thediya Seethai - Mazhai Nindra Video  Vidya.%(ext)s,34972790,
2008,2008-01-01,வாரணம் ஆயிரம் அடியே கொல்லுதே தமிழ் பாடல்வரிகள் சூர்யா,,,,,IrndH9T5NZE,வாரணம் ஆயிரம் - அடியே கொல்லுதே தமிழ் பாடல்வரிகள் | சூர்யா,302.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/IrndH9T5NZE_வரணம ஆயரம - அடய கலலத தமழ படலவரகள  சரய.%(ext)s,23932067,
2008,2008-01-01,Nepali Kanavilae Kanavilae Video Bharath Meera Srikanth Deva,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,0s2vxoTRs5M,Nepali - Kanavilae Kanavilae Video | Bharath | Meera | Srikanth Deva,357.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/0s2vxoTRs5M_Nepali - Kanavilae Kanavilae Video  Bharath  Meera.%(ext)s,5515597,
2008,2008-01-01,Nenthukiten Song with Lyrics Star A R Rahman Hits Romantic Song,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,flaxyEg2Ghg,Nenthukiten Song with Lyrics | Star | A R Rahman Hits | Romantic Song,408.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/flaxyEg2Ghg_Nenthukiten Song with Lyrics  Star  A R Rahman Hit.%(ext)s,5149368,
2008,2008-01-01,Sakkarakatti Chinnama Chilakamma Video Song A.R. Rahman Shanthnu,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,kzAcIoIMY8o,Sakkarakatti - Chinnama Chilakamma Video Song | A.R. Rahman | Shanthnu,88.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/kzAcIoIMY8o_Sakkarakatti - Chinnama Chilakamma Video Song  AR .%(ext)s,3661170,
2007,2007-01-01,Subramaniapuram Kangal Irandal Video James Jai,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,A0BPkm95-dc,Subramaniapuram - Kangal Irandal Video | James | Jai,328.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/A0BPkm95-dc_Subramaniapuram - Kangal Irandal Video  James  Jai.%(ext)s,103055368,
2007,2007-01-01,Vel Kovakkara Kiliye Video Yuvanshankar Raja Suriya,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,avoafrfTgPU,Vel - Kovakkara Kiliye Video | Yuvanshankar Raja| Suriya,241.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/avoafrfTgPU_Vel - Kovakkara Kiliye Video  Yuvanshankar Raja Su.%(ext)s,55563768,
2007,2007-01-01,Yaaradi Nee Mohini Oru Naalaikkul Video Dhanush Yuvanshankar Raja,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,M8p7vDY_Vhw,Yaaradi Nee Mohini - Oru Naalaikkul Video | Dhanush | Yuvanshankar Raja,322.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/M8p7vDY_Vhw_Yaaradi Nee Mohini - Oru Naalaikkul Video  Dhanush.%(ext)s,49124246,
2007,2007-01-01,Vel Aayiram Jannal Veedu Video Yuvanshankar Raja Suriya,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,nJHYwNUMbI4,Vel - Aayiram Jannal Veedu Video | Yuvanshankar Raja| Suriya,276.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/nJHYwNUMbI4_Vel - Aayiram Jannal Veedu Video  Yuvanshankar Raj.%(ext)s,34184945,
2007,2007-01-01,Kadhal Vaithu 4K Video Song காதல் வைத்து Deepavali Jayam Ravi Bhavana Yuvan Shan,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,vnsEKd5z_rA,Kadhal Vaithu - 4K Video Song | காதல் வைத்து | Deepavali | Jayam Ravi | Bhavana | Yuvan Shankar Raja,314.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/vnsEKd5z_rA_Kadhal Vaithu - 4K Video Song  கதல வதத  Deepavali .%(ext)s,29527690,
2007,2007-01-01,"Jodhaa Akbar (Tamil) Muzhumadhi Video @A.R. Rahman Hrithik Roshan, AishwaryaRai",I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,YNRvZOFV6eU,"Jodhaa Akbar (Tamil) - Muzhumadhi Video | @A.R. Rahman | Hrithik Roshan, AishwaryaRai",128.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/YNRvZOFV6eU_Jodhaa Akbar Tamil - Muzhumadhi Video  AR Rahman  .%(ext)s,19540617,
